@relation Diamantes

@attribute carat numeric
@attribute cut {Ideal,Premium,Good,Very_Good,Fair}
@attribute color {E,I,J,H,F,G,D}
@attribute clarity {SI2,SI1,VS1,VS2,VVS2,VVS1,I1,IF}
@attribute price {300-699,1000-4999,5000-9999,10000+,700-999}

@data
1.16,Very_Good,G,SI1,5000-9999
1.16,Ideal,H,SI2,5000-9999
1.16,Fair,H,SI1,5000-9999
1.16,Ideal,H,SI1,5000-9999
1.16,Premium,H,SI1,5000-9999
1.16,Premium,I,VS1,5000-9999
1.16,Premium,H,SI1,5000-9999
1.16,Ideal,H,SI2,5000-9999
1.16,Ideal,J,IF,5000-9999
1.16,Ideal,G,SI1,5000-9999
1.16,Very_Good,H,VS2,5000-9999
1.16,Premium,H,SI1,5000-9999
1.16,Ideal,H,SI1,5000-9999
1.16,Premium,H,SI1,5000-9999
1.16,Good,H,SI1,5000-9999
1.16,Ideal,I,VS2,5000-9999
1.16,Ideal,I,VS2,5000-9999
1.16,Ideal,D,SI2,5000-9999
1.16,Very_Good,G,SI1,5000-9999
1.16,Good,H,SI1,5000-9999
1.16,Very_Good,D,SI1,5000-9999
1.16,Ideal,G,SI2,5000-9999
1.16,Premium,H,SI1,5000-9999
1.16,Premium,F,VS2,5000-9999
1.16,Ideal,D,SI2,5000-9999
1.16,Very_Good,H,SI2,5000-9999
1.16,Ideal,D,SI1,5000-9999
1.16,Good,J,VVS2,5000-9999
1.16,Ideal,H,SI1,5000-9999
1.16,Ideal,D,SI2,5000-9999
1.16,Ideal,G,SI1,5000-9999
1.16,Ideal,D,SI1,5000-9999
1.16,Ideal,E,SI2,5000-9999
1.16,Ideal,H,SI1,5000-9999
1.16,Ideal,H,SI1,5000-9999
1.16,Premium,G,SI1,5000-9999
1.16,Premium,H,VS2,5000-9999
1.16,Very_Good,F,SI1,5000-9999
1.16,Premium,E,SI1,5000-9999
1.16,Ideal,E,SI1,5000-9999
1.16,Ideal,F,SI1,5000-9999
1.16,Ideal,E,SI1,5000-9999
1.16,Ideal,H,VS2,5000-9999
1.16,Premium,F,VS2,5000-9999
1.16,Ideal,G,VS2,5000-9999
1.16,Premium,G,VS2,5000-9999
1.16,Fair,F,VS1,5000-9999
1.16,Ideal,G,VS2,5000-9999
1.16,Ideal,G,VS2,5000-9999
1.16,Ideal,H,VS1,5000-9999
1.16,Ideal,G,VS2,5000-9999
1.16,Premium,G,VS2,5000-9999
1.16,Ideal,G,VS2,5000-9999
1.16,Ideal,G,VS2,5000-9999
1.16,Very_Good,G,VS1,5000-9999
1.16,Ideal,G,VS2,5000-9999
1.16,Very_Good,F,VS2,5000-9999
1.16,Premium,G,VS1,5000-9999
1.16,Ideal,D,VS2,5000-9999
1.16,Ideal,G,VS2,5000-9999
1.16,Premium,G,VS1,5000-9999
1.16,Ideal,D,VS2,5000-9999
1.16,Premium,E,VS1,5000-9999
1.16,Very_Good,G,VVS2,5000-9999
1.16,Very_Good,E,VS2,5000-9999
1.16,Ideal,G,VVS2,5000-9999
1.16,Ideal,G,VVS2,5000-9999
1.16,Very_Good,G,VVS1,5000-9999
1.16,Ideal,G,VVS1,5000-9999
1.16,Premium,G,VVS2,5000-9999
1.16,Very_Good,G,VVS2,5000-9999
1.16,Ideal,G,VS1,5000-9999
1.16,Ideal,G,VS1,5000-9999
1.16,Ideal,G,VVS2,5000-9999
1.16,Ideal,F,VS1,5000-9999
1.16,Ideal,G,VVS2,5000-9999
1.16,Ideal,F,VS2,5000-9999
1.16,Ideal,F,VS2,5000-9999
1.16,Ideal,G,VVS1,5000-9999
1.16,Ideal,G,VVS1,5000-9999
1.16,Ideal,G,IF,5000-9999
1.16,Ideal,G,IF,5000-9999
1.16,Ideal,G,IF,10000+
1.16,Ideal,G,IF,10000+
1.16,Ideal,D,VS1,10000+
1.16,Ideal,G,IF,10000+
1.16,Ideal,F,VVS2,10000+
1.16,Premium,F,VVS1,10000+
1.16,Ideal,F,VVS2,10000+
1.16,Ideal,D,VS2,10000+
1.16,Ideal,F,VVS2,10000+
1.16,Premium,G,VVS1,10000+
1.16,Ideal,D,VVS2,10000+
1.16,Ideal,D,VVS2,10000+
1.16,Ideal,F,VVS1,10000+
1.16,Premium,H,I1,1000-4999
1.17,Very_Good,J,I1,1000-4999
1.17,Premium,J,I1,1000-4999
1.17,Fair,I,I1,1000-4999
1.17,Premium,H,I1,1000-4999
1.17,Fair,I,SI2,1000-4999
1.17,Good,D,SI2,1000-4999
1.17,Premium,F,I1,1000-4999
1.17,Good,G,SI2,1000-4999
1.17,Good,J,SI1,1000-4999
1.17,Premium,F,SI2,1000-4999
1.17,Premium,F,SI2,1000-4999
1.17,Premium,F,SI2,1000-4999
1.17,Premium,F,SI2,1000-4999
1.17,Premium,I,SI2,1000-4999
1.17,Premium,J,SI1,1000-4999
1.17,Very_Good,H,SI2,1000-4999
1.17,Ideal,I,SI2,1000-4999
1.17,Good,I,SI1,1000-4999
1.17,Ideal,J,SI1,1000-4999
1.17,Ideal,J,VS2,1000-4999
1.17,Premium,H,SI1,1000-4999
1.17,Good,D,SI2,1000-4999
1.17,Very_Good,H,SI1,1000-4999
1.17,Fair,H,SI2,1000-4999
1.17,Ideal,G,SI2,1000-4999
1.17,Very_Good,I,SI1,1000-4999
1.17,Very_Good,H,SI2,1000-4999
1.17,Good,H,SI2,1000-4999
1.17,Ideal,J,SI1,1000-4999
1.17,Good,H,SI2,1000-4999
1.17,Good,I,SI1,1000-4999
1.17,Premium,H,SI2,1000-4999
1.17,Premium,I,SI1,1000-4999
1.17,Ideal,I,SI2,1000-4999
1.17,Premium,H,SI1,5000-9999
1.17,Ideal,G,SI2,5000-9999
1.17,Ideal,H,SI2,5000-9999
1.17,Very_Good,G,SI1,5000-9999
1.17,Ideal,F,SI1,5000-9999
1.17,Ideal,I,SI1,5000-9999
1.17,Ideal,H,SI2,5000-9999
1.17,Very_Good,E,SI2,5000-9999
1.17,Ideal,J,VS1,5000-9999
1.17,Premium,F,SI1,5000-9999
1.17,Ideal,H,SI2,5000-9999
1.17,Ideal,D,SI2,5000-9999
1.17,Ideal,H,SI2,5000-9999
1.17,Ideal,F,SI2,5000-9999
1.17,Good,D,SI2,5000-9999
1.17,Very_Good,H,VS2,5000-9999
1.17,Very_Good,G,SI2,5000-9999
1.17,Ideal,G,SI2,5000-9999
1.17,Premium,H,SI1,5000-9999
1.17,Ideal,H,SI1,5000-9999
1.17,Premium,H,SI1,5000-9999
1.17,Ideal,F,SI1,5000-9999
1.17,Ideal,D,SI2,5000-9999
1.17,Ideal,I,VS1,5000-9999
1.17,Ideal,F,SI1,5000-9999
1.17,Ideal,D,SI2,5000-9999
1.17,Ideal,I,VS1,5000-9999
1.17,Very_Good,D,SI2,5000-9999
1.17,Ideal,G,VS2,5000-9999
1.17,Premium,H,VS2,5000-9999
1.17,Ideal,G,VS2,5000-9999
1.17,Ideal,H,VS2,5000-9999
1.17,Very_Good,H,SI1,5000-9999
1.17,Ideal,H,SI1,5000-9999
1.17,Ideal,I,SI1,5000-9999
1.17,Ideal,G,SI1,5000-9999
1.17,Ideal,H,VS2,5000-9999
1.17,Fair,E,VS2,5000-9999
1.17,Ideal,F,SI1,5000-9999
1.17,Very_Good,G,VS2,5000-9999
1.17,Ideal,G,VS1,5000-9999
1.17,Ideal,G,VS2,5000-9999
1.17,Ideal,G,VS2,5000-9999
1.17,Ideal,G,VS2,5000-9999
1.17,Very_Good,F,VS2,5000-9999
1.17,Ideal,G,VS2,5000-9999
1.17,Ideal,G,VS2,5000-9999
1.17,Ideal,G,VS2,5000-9999
1.17,Premium,G,VS1,5000-9999
1.17,Premium,F,VS2,5000-9999
1.17,Very_Good,H,IF,5000-9999
1.17,Premium,G,VS1,5000-9999
1.17,Premium,G,SI1,5000-9999
1.17,Ideal,F,VS2,5000-9999
1.17,Good,G,VS1,5000-9999
1.17,Ideal,F,VS2,5000-9999
1.17,Premium,F,VS2,5000-9999
1.17,Ideal,H,IF,5000-9999
1.17,Ideal,G,VS1,5000-9999
1.17,Ideal,F,VS1,5000-9999
1.17,Ideal,F,VS1,5000-9999
1.17,Ideal,G,VVS2,5000-9999
1.17,Ideal,G,VVS2,5000-9999
1.17,Ideal,G,VVS2,5000-9999
1.17,Ideal,G,VVS2,5000-9999
1.17,Ideal,G,VS1,5000-9999
1.17,Ideal,G,VVS2,5000-9999
1.17,Ideal,G,VVS1,5000-9999
1.17,Ideal,G,VVS1,5000-9999
1.17,Premium,D,VS1,5000-9999
1.17,Premium,D,VS1,10000+
1.17,Ideal,G,VVS1,10000+
1.17,Ideal,F,VVS2,10000+
1.17,Very_Good,D,VS1,10000+
1.17,Ideal,F,VVS1,10000+
1.17,Fair,I,I1,1000-4999
1.18,Very_Good,E,I1,1000-4999
1.18,Very_Good,E,I1,1000-4999
1.18,Very_Good,D,I1,1000-4999
1.18,Ideal,D,I1,1000-4999
1.18,Very_Good,E,I1,1000-4999
1.18,Fair,D,SI2,1000-4999
1.18,Premium,J,VS2,1000-4999
1.18,Premium,I,SI2,1000-4999
1.18,Very_Good,E,I1,1000-4999
1.18,Premium,E,I1,1000-4999
1.18,Good,E,SI2,1000-4999
1.18,Ideal,E,I1,1000-4999
1.18,Premium,J,SI2,1000-4999
1.18,Premium,D,SI2,1000-4999
1.18,Ideal,E,I1,1000-4999
1.18,Premium,J,SI2,1000-4999
1.18,Very_Good,J,SI2,1000-4999
1.18,Very_Good,J,SI2,1000-4999
1.18,Premium,J,SI1,1000-4999
1.18,Premium,I,SI2,1000-4999
1.18,Fair,I,VS2,1000-4999
1.18,Premium,I,SI2,1000-4999
1.18,Premium,I,SI2,1000-4999
1.18,Premium,I,SI2,1000-4999
1.18,Good,G,SI1,1000-4999
1.18,Premium,H,SI1,1000-4999
1.18,Very_Good,I,SI2,1000-4999
1.18,Ideal,I,SI2,1000-4999
1.18,Ideal,E,SI2,1000-4999
1.18,Fair,F,SI2,1000-4999
1.18,Premium,H,VS2,1000-4999
1.18,Premium,I,SI1,1000-4999
1.18,Premium,H,SI2,1000-4999
1.18,Premium,H,SI2,1000-4999
1.18,Premium,I,SI1,1000-4999
1.18,Premium,G,SI2,1000-4999
1.18,Very_Good,E,SI2,5000-9999
1.18,Ideal,I,SI1,5000-9999
1.18,Premium,I,SI1,5000-9999
1.18,Ideal,I,SI1,5000-9999
1.18,Ideal,I,SI2,5000-9999
1.18,Good,D,SI2,5000-9999
1.18,Premium,E,SI2,5000-9999
1.18,Ideal,J,VS1,5000-9999
1.18,Ideal,J,VS1,5000-9999
1.18,Ideal,H,SI2,5000-9999
1.18,Premium,G,SI2,5000-9999
1.18,Premium,G,SI2,5000-9999
1.18,Good,D,SI2,5000-9999
1.18,Ideal,I,SI1,5000-9999
1.18,Ideal,I,SI1,5000-9999
1.18,Very_Good,I,VS1,5000-9999
1.18,Ideal,G,SI2,5000-9999
1.18,Premium,G,SI1,5000-9999
1.18,Premium,I,VS1,5000-9999
1.18,Very_Good,H,SI1,5000-9999
1.18,Ideal,I,VS1,5000-9999
1.18,Very_Good,G,SI2,5000-9999
1.18,Premium,I,SI1,5000-9999
1.18,Ideal,H,SI2,5000-9999
1.18,Very_Good,H,SI1,5000-9999
1.18,Premium,H,SI1,5000-9999
1.18,Premium,H,SI1,5000-9999
1.18,Very_Good,H,SI1,5000-9999
1.18,Good,D,SI2,5000-9999
1.18,Premium,I,VS1,5000-9999
1.18,Ideal,H,SI1,5000-9999
1.18,Very_Good,F,SI1,5000-9999
1.18,Ideal,H,SI1,5000-9999
1.18,Ideal,G,SI1,5000-9999
1.18,Premium,H,SI1,5000-9999
1.18,Ideal,I,VS2,5000-9999
1.18,Ideal,I,VS1,5000-9999
1.18,Very_Good,G,SI1,5000-9999
1.18,Ideal,I,VS2,5000-9999
1.18,Ideal,E,SI2,5000-9999
1.18,Ideal,I,VVS1,5000-9999
1.18,Ideal,H,SI1,5000-9999
1.18,Ideal,I,VVS1,5000-9999
1.18,Ideal,I,VS1,5000-9999
1.18,Premium,F,SI1,5000-9999
1.18,Ideal,I,VS1,5000-9999
1.18,Ideal,I,VVS2,5000-9999
1.18,Good,G,SI1,5000-9999
1.18,Ideal,I,VVS1,5000-9999
1.18,Very_Good,I,IF,5000-9999
1.18,Ideal,G,SI1,5000-9999
1.18,Ideal,D,SI1,5000-9999
1.18,Very_Good,D,SI1,5000-9999
1.18,Premium,G,VS2,5000-9999
1.18,Ideal,H,VS1,5000-9999
1.18,Ideal,D,SI1,5000-9999
1.18,Ideal,G,VS2,5000-9999
1.18,Ideal,F,VS2,5000-9999
1.18,Premium,G,VVS2,5000-9999
1.18,Premium,G,VVS2,5000-9999
1.18,Very_Good,G,VS2,5000-9999
1.18,Ideal,G,VS1,5000-9999
1.18,Ideal,G,VS1,5000-9999
1.18,Ideal,G,VS2,5000-9999
1.18,Ideal,G,VVS1,5000-9999
1.18,Premium,G,VVS2,5000-9999
1.18,Premium,G,VVS2,5000-9999
1.18,Ideal,G,VVS2,5000-9999
1.18,Ideal,G,VVS1,5000-9999
1.18,Premium,G,VVS2,5000-9999
1.18,Premium,G,VVS2,5000-9999
1.18,Premium,G,VVS2,5000-9999
1.18,Premium,G,VS2,5000-9999
1.18,Premium,G,VVS2,5000-9999
1.18,Premium,F,VS1,5000-9999
1.18,Ideal,E,VS1,5000-9999
1.18,Ideal,E,VS1,5000-9999
1.18,Ideal,G,VVS2,10000+
1.18,Ideal,E,VS1,10000+
1.18,Ideal,E,VVS2,10000+
1.18,Ideal,F,VVS2,10000+
1.18,Very_Good,F,VVS2,10000+
1.18,Ideal,E,VVS2,10000+
1.18,Very_Good,E,VVS2,10000+
1.18,Very_Good,F,VVS1,10000+
1.18,Ideal,F,VVS1,10000+
1.18,Ideal,E,IF,10000+
1.19,Fair,H,I1,1000-4999
1.19,Very_Good,E,I1,1000-4999
1.19,Premium,E,I1,1000-4999
1.19,Ideal,H,I1,1000-4999
1.19,Ideal,H,I1,1000-4999
1.19,Very_Good,G,SI2,1000-4999
1.19,Ideal,H,I1,1000-4999
1.19,Ideal,H,I1,1000-4999
1.19,Premium,H,SI2,1000-4999
1.19,Premium,G,SI2,1000-4999
1.19,Premium,D,SI2,1000-4999
1.19,Premium,J,SI2,1000-4999
1.19,Very_Good,J,SI2,1000-4999
1.19,Premium,H,SI2,1000-4999
1.19,Premium,I,SI2,1000-4999
1.19,Good,J,SI1,1000-4999
1.19,Premium,I,SI2,1000-4999
1.19,Premium,I,SI2,1000-4999
1.19,Premium,I,SI2,1000-4999
1.19,Premium,J,SI1,1000-4999
1.19,Ideal,J,SI2,1000-4999
1.19,Premium,I,SI2,1000-4999
1.19,Very_Good,H,SI2,1000-4999
1.19,Premium,I,VS2,1000-4999
1.19,Premium,I,SI2,1000-4999
1.19,Very_Good,I,SI1,1000-4999
1.19,Ideal,J,SI1,1000-4999
1.19,Premium,I,SI2,1000-4999
1.19,Premium,G,SI2,1000-4999
1.19,Premium,J,VS2,1000-4999
1.19,Premium,I,SI1,1000-4999
1.19,Ideal,H,SI2,1000-4999
1.19,Premium,I,SI1,1000-4999
1.19,Ideal,H,SI2,1000-4999
1.19,Good,J,VS1,1000-4999
1.19,Ideal,I,SI1,1000-4999
1.19,Fair,I,SI1,5000-9999
1.19,Good,I,SI1,5000-9999
1.19,Ideal,H,SI1,5000-9999
1.19,Ideal,I,SI1,5000-9999
1.19,Very_Good,J,SI1,5000-9999
1.19,Ideal,D,SI2,5000-9999
1.19,Premium,I,VS2,5000-9999
1.19,Premium,I,SI1,5000-9999
1.19,Ideal,E,SI2,5000-9999
1.19,Premium,D,SI2,5000-9999
1.19,Ideal,D,SI2,5000-9999
1.19,Very_Good,D,SI2,5000-9999
1.19,Very_Good,H,SI1,5000-9999
1.19,Very_Good,H,SI1,5000-9999
1.19,Premium,H,SI1,5000-9999
1.19,Ideal,E,SI2,5000-9999
1.19,Very_Good,F,SI2,5000-9999
1.19,Premium,H,SI1,5000-9999
1.19,Fair,H,SI1,5000-9999
1.19,Very_Good,I,VS1,5000-9999
1.19,Premium,I,SI1,5000-9999
1.19,Ideal,I,SI1,5000-9999
1.19,Very_Good,H,SI1,5000-9999
1.19,Premium,H,SI1,5000-9999
1.19,Premium,H,SI1,5000-9999
1.19,Ideal,E,SI2,5000-9999
1.19,Premium,I,VS1,5000-9999
1.19,Premium,H,SI1,5000-9999
1.19,Ideal,E,SI2,5000-9999
1.19,Good,F,SI1,5000-9999
1.19,Ideal,F,SI1,5000-9999
1.19,Very_Good,E,SI1,5000-9999
1.19,Premium,H,SI1,5000-9999
1.19,Very_Good,H,VS2,5000-9999
1.19,Very_Good,G,SI1,5000-9999
1.19,Very_Good,D,SI2,5000-9999
1.19,Premium,H,VS2,5000-9999
1.19,Ideal,H,SI1,5000-9999
1.19,Ideal,G,SI1,5000-9999
1.19,Premium,H,VS2,5000-9999
1.19,Very_Good,F,SI1,5000-9999
1.19,Ideal,H,VS2,5000-9999
1.19,Very_Good,H,VS2,5000-9999
1.19,Very_Good,H,VS2,5000-9999
1.19,Ideal,D,SI1,5000-9999
1.19,Ideal,E,SI1,5000-9999
1.19,Good,E,VS2,5000-9999
1.19,Premium,H,VS2,5000-9999
1.19,Ideal,E,SI1,5000-9999
1.19,Good,E,VS2,5000-9999
1.19,Premium,G,VS2,5000-9999
1.19,Very_Good,H,VS1,5000-9999
1.19,Very_Good,E,VS2,5000-9999
1.19,Good,H,VS1,5000-9999
1.19,Ideal,H,VS1,5000-9999
1.19,Ideal,I,IF,5000-9999
1.19,Premium,H,VS1,5000-9999
1.19,Ideal,I,VS1,5000-9999
1.19,Premium,G,VS2,5000-9999
1.19,Premium,G,VS2,5000-9999
1.19,Good,D,VS1,5000-9999
1.19,Ideal,H,VS1,5000-9999
1.19,Ideal,H,VS2,5000-9999
1.19,Ideal,H,VVS2,5000-9999
1.19,Premium,G,VS1,5000-9999
1.19,Premium,H,VS1,5000-9999
1.19,Ideal,D,VS2,5000-9999
1.19,Very_Good,G,VS1,5000-9999
1.19,Ideal,G,VS1,5000-9999
1.19,Premium,G,VS1,5000-9999
1.19,Ideal,F,VS2,5000-9999
1.19,Ideal,F,VS2,5000-9999
1.19,Very_Good,G,VVS2,5000-9999
1.19,Good,G,VVS2,5000-9999
1.19,Premium,E,VS1,5000-9999
1.19,Ideal,G,VVS2,5000-9999
1.19,Ideal,G,VVS2,5000-9999
1.19,Ideal,G,VVS2,5000-9999
1.19,Ideal,G,VVS2,5000-9999
1.19,Ideal,G,VS1,5000-9999
1.19,Ideal,D,VS1,10000+
1.19,Ideal,F,VVS2,10000+
1.19,Ideal,F,VS1,10000+
1.19,Ideal,G,VVS1,10000+
1.19,Ideal,F,VVS2,10000+
1.19,Ideal,F,VVS1,10000+
1.19,Ideal,D,VVS2,10000+
1.19,Ideal,D,VVS2,10000+
1.19,Ideal,F,VVS1,10000+
1.19,Very_Good,D,VVS1,10000+
1.2,Fair,F,I1,1000-4999
1.2,Very_Good,H,I1,1000-4999
1.2,Premium,I,I1,1000-4999
1.2,Fair,J,I1,1000-4999
1.2,Fair,I,I1,1000-4999
1.2,Fair,I,I1,1000-4999
1.2,Premium,G,I1,1000-4999
1.2,Ideal,I,I1,1000-4999
1.2,Ideal,I,I1,1000-4999
1.2,Very_Good,H,I1,1000-4999
1.2,Fair,H,SI2,1000-4999
1.2,Ideal,H,I1,1000-4999
1.2,Premium,J,SI2,1000-4999
1.2,Premium,H,SI2,1000-4999
1.2,Premium,E,I1,1000-4999
1.2,Very_Good,J,SI2,1000-4999
1.2,Ideal,I,SI2,1000-4999
1.2,Premium,J,SI2,1000-4999
1.2,Premium,H,SI2,1000-4999
1.2,Premium,H,SI2,1000-4999
1.2,Fair,G,SI2,1000-4999
1.2,Ideal,J,VS2,1000-4999
1.2,Very_Good,J,SI2,1000-4999
1.2,Ideal,J,VS2,1000-4999
1.2,Premium,J,SI1,1000-4999
1.2,Premium,I,VS2,1000-4999
1.2,Premium,J,SI2,1000-4999
1.2,Premium,D,SI2,1000-4999
1.2,Very_Good,J,VS2,1000-4999
1.2,Premium,I,SI2,1000-4999
1.2,Premium,J,SI2,1000-4999
1.2,Ideal,J,SI1,1000-4999
1.2,Premium,G,SI2,1000-4999
1.2,Very_Good,F,SI2,1000-4999
1.2,Premium,F,SI2,1000-4999
1.2,Very_Good,I,SI1,1000-4999
1.2,Premium,H,SI2,1000-4999
1.2,Good,D,I1,1000-4999
1.2,Ideal,I,SI1,1000-4999
1.2,Fair,I,SI1,1000-4999
1.2,Ideal,H,SI2,1000-4999
1.2,Premium,H,SI2,1000-4999
1.2,Fair,H,SI2,1000-4999
1.2,Premium,G,SI2,1000-4999
1.2,Premium,J,VS2,1000-4999
1.2,Very_Good,G,SI2,1000-4999
1.2,Very_Good,G,SI2,1000-4999
1.2,Very_Good,I,SI2,1000-4999
1.2,Very_Good,J,SI1,1000-4999
1.2,Good,J,VS2,1000-4999
1.2,Good,I,SI2,1000-4999
1.2,Very_Good,J,SI1,1000-4999
1.2,Very_Good,F,SI2,1000-4999
1.2,Ideal,J,SI2,1000-4999
1.2,Very_Good,I,SI2,1000-4999
1.2,Premium,J,SI1,1000-4999
1.2,Ideal,J,SI2,1000-4999
1.2,Very_Good,G,SI1,1000-4999
1.2,Very_Good,J,SI2,1000-4999
1.2,Premium,G,SI2,1000-4999
1.2,Ideal,J,SI1,1000-4999
1.2,Premium,J,SI1,1000-4999
1.2,Good,J,VS2,1000-4999
1.2,Very_Good,J,SI2,1000-4999
1.2,Very_Good,J,VS2,1000-4999
1.2,Ideal,I,SI2,1000-4999
1.2,Very_Good,H,SI1,1000-4999
1.2,Premium,J,VS2,1000-4999
1.2,Very_Good,J,SI2,1000-4999
1.2,Good,J,VS2,1000-4999
1.2,Very_Good,H,SI1,1000-4999
1.2,Premium,J,SI1,1000-4999
1.2,Ideal,J,SI2,1000-4999
1.2,Good,J,SI2,1000-4999
1.2,Premium,J,SI2,1000-4999
1.2,Good,H,SI2,1000-4999
1.2,Very_Good,I,SI1,1000-4999
1.2,Premium,J,VS1,1000-4999
1.2,Very_Good,G,SI2,1000-4999
1.2,Premium,J,VS2,1000-4999
1.2,Premium,J,SI1,1000-4999
1.2,Ideal,J,SI2,1000-4999
1.2,Ideal,J,SI2,1000-4999
1.2,Good,I,SI1,1000-4999
1.2,Very_Good,J,SI1,1000-4999
1.2,Very_Good,D,SI2,1000-4999
1.2,Ideal,H,VS2,1000-4999
1.2,Premium,J,SI1,1000-4999
1.2,Very_Good,I,SI1,1000-4999
1.2,Good,G,SI1,1000-4999
1.2,Ideal,J,SI1,1000-4999
1.2,Very_Good,H,SI2,1000-4999
1.2,Ideal,J,SI1,1000-4999
1.2,Premium,H,VS1,1000-4999
1.2,Very_Good,I,SI1,1000-4999
1.2,Premium,J,SI1,1000-4999
1.2,Premium,I,SI2,1000-4999
1.2,Fair,J,SI1,1000-4999
1.2,Premium,J,SI1,1000-4999
1.2,Premium,J,VS2,1000-4999
1.2,Premium,I,VS2,1000-4999
1.2,Ideal,I,VS2,1000-4999
1.2,Good,G,SI2,1000-4999
1.2,Premium,I,SI1,1000-4999
1.2,Ideal,I,SI2,1000-4999
1.2,Very_Good,J,SI1,1000-4999
1.2,Premium,H,SI2,1000-4999
1.2,Fair,F,SI2,1000-4999
1.2,Fair,H,SI2,1000-4999
1.2,Ideal,J,VS2,1000-4999
1.2,Very_Good,J,VS2,1000-4999
1.2,Premium,H,SI2,1000-4999
1.2,Premium,H,SI1,1000-4999
1.2,Premium,I,SI2,1000-4999
1.2,Ideal,J,SI1,5000-9999
1.2,Premium,I,VS2,5000-9999
1.2,Very_Good,H,SI2,5000-9999
1.2,Very_Good,J,VS1,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Good,I,SI1,5000-9999
1.2,Ideal,J,VS1,5000-9999
1.2,Ideal,H,SI2,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Good,G,SI2,5000-9999
1.2,Ideal,I,SI2,5000-9999
1.2,Good,J,VS2,5000-9999
1.2,Premium,J,VS2,5000-9999
1.2,Ideal,J,SI1,5000-9999
1.2,Premium,I,SI2,5000-9999
1.2,Good,H,SI2,5000-9999
1.2,Very_Good,J,SI1,5000-9999
1.2,Very_Good,J,SI1,5000-9999
1.2,Good,H,SI2,5000-9999
1.2,Premium,I,SI1,5000-9999
1.2,Premium,J,VS1,5000-9999
1.2,Ideal,I,SI1,5000-9999
1.2,Very_Good,I,VVS2,5000-9999
1.2,Very_Good,H,SI1,5000-9999
1.2,Very_Good,G,SI2,5000-9999
1.2,Very_Good,G,SI2,5000-9999
1.2,Very_Good,J,VS2,5000-9999
1.2,Good,G,SI2,5000-9999
1.2,Premium,I,SI2,5000-9999
1.2,Very_Good,J,SI1,5000-9999
1.2,Premium,G,SI1,5000-9999
1.2,Very_Good,D,SI2,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Ideal,I,SI1,5000-9999
1.2,Ideal,I,SI1,5000-9999
1.2,Premium,H,VVS2,5000-9999
1.2,Very_Good,G,SI2,5000-9999
1.2,Very_Good,H,SI2,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Good,I,SI1,5000-9999
1.2,Good,I,SI1,5000-9999
1.2,Very_Good,H,SI2,5000-9999
1.2,Very_Good,J,VS1,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Very_Good,J,VS2,5000-9999
1.2,Ideal,H,VS1,5000-9999
1.2,Very_Good,F,SI2,5000-9999
1.2,Premium,G,SI2,5000-9999
1.2,Very_Good,G,SI2,5000-9999
1.2,Very_Good,J,VS1,5000-9999
1.2,Very_Good,H,SI2,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Premium,E,SI2,5000-9999
1.2,Ideal,E,SI2,5000-9999
1.2,Premium,G,SI2,5000-9999
1.2,Good,I,SI1,5000-9999
1.2,Very_Good,H,SI2,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Very_Good,H,SI2,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Good,G,SI2,5000-9999
1.2,Ideal,J,VS2,5000-9999
1.2,Very_Good,G,SI2,5000-9999
1.2,Very_Good,I,VS1,5000-9999
1.2,Premium,F,SI2,5000-9999
1.2,Very_Good,H,SI2,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Very_Good,D,SI2,5000-9999
1.2,Ideal,I,SI2,5000-9999
1.2,Premium,I,VVS2,5000-9999
1.2,Very_Good,J,VS1,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Ideal,I,SI1,5000-9999
1.2,Ideal,I,SI1,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Ideal,G,SI2,5000-9999
1.2,Very_Good,H,SI2,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Ideal,I,SI1,5000-9999
1.2,Very_Good,H,SI1,5000-9999
1.2,Fair,F,SI2,5000-9999
1.2,Very_Good,D,SI2,5000-9999
1.2,Good,I,SI1,5000-9999
1.2,Very_Good,G,SI2,5000-9999
1.2,Premium,I,VS2,5000-9999
1.2,Very_Good,I,SI1,5000-9999
1.2,Ideal,G,SI2,5000-9999
1.2,Very_Good,I,SI2,5000-9999
1.2,Ideal,E,SI2,5000-9999
1.2,Ideal,H,SI1,5000-9999
1.2,Premium,I,SI1,5000-9999
1.2,Premium,H,SI2,5000-9999
1.2,Ideal,I,SI1,5000-9999
1.2,Premium,I,SI1,5000-9999
1.2,Good,F,SI2,5000-9999
1.2,Very_Good,G,SI2,5000-9999
